Lieu;Département;Série;Unité;Année;Valeur
ALSACE;42;AI08Perchloroéthylène - Seuil de collecte des données;t/an;1999;ND
ALSACE;42;AI08Trichloroéthylène (TRI) - Quantités annuelles émises;t/an;1999;ND
ALSACE;42;AI08Trichloroéthylène - Nombre d'établissements concernés;Nombre;1999;ND
ALSACE;42;AI08Trichloroéthylène - Seuil de collecte des données;t/an;1999;ND
ALSACE;42;AI08Chloroforme - Quantités annuelles émises;kg/an;1999;ND
ALSACE;42;AI08Chloroforme - Nombre d'établissements concernés;Nombre;1999;ND
ALSACE;42;AI08Chloroforme - Seuil de collecte des données;kg/an;1999;ND
ALSACE;42;AI081,2-dichloroéthane - Quantités annuelles émises;t/an;1999;ND
ALSACE;42;AI081,2-dichloroéthane - Nombre d'établissements concernés;Nombre;1999;ND
ALSACE;42;AI081,2-dichloroéthane - Seuil de collecte des données;t/an;1999;ND
ALSACE;42;AI08Ammoniac - Quantités annuelles émises;t/an;2000;0.0
ALSACE;42;AI08Ammoniac - Nombre d'établissements concernés;Nombre;2000;0.0
ALSACE;42;AI08Ammoniac - Seuil de collecte des données;t/an;2000;100.0
ALSACE;42;AI08Cadmium - Quantités annuelles émises;kg/an;2000;0.0
ALSACE;42;AI08Cadmium - Nombre d'établissements concernés;Nombre;2000;0.0
ALSACE;42;AI08Cadmium - Seuil de collecte des données;kg/an;2000;30.0
ALSACE;42;AI08Monoxyde de carbone (CO) - Quantités annuelles émises;t/an;2000;0.0
ALSACE;42;AI08Monoxyde de carbone - Nombre d'établissements concernés;Nombre;2000;0.0
ALSACE;42;AI08Monoxyde de carbone - Seuil de collecte des données;t/an;2000;500.0
ALSACE;42;AI08Composés Organiques Volatils (COV) non méthaniques - Quantités annuelles émises;t/an;2000;5801.0
ALSACE;42;AI08Composés Organiques Volatils (COV) non méthaniques - Nombre d'établissements concernés;Nombre;2000;3.0
ALSACE;42;AI08Composés Organiques Volatils (COV) non méthaniques - Seuil de collecte des données;t/an;2000;1000.0
ALSACE;42;AI08Fluorure d'hydrogène (HF) - Quantités annuelles émises;t/an;2000;0.0
ALSACE;42;AI08Fluorure d'hydrogène (HF) - Nombre d'établissements concernés;Nombre;2000;0.0
ALSACE;42;AI08Fluorure d'hydrogène (HF) - Seuil de collecte des données;t/an;2000;10.0
ALSACE;42;AI08Sulfure d'hydrogène (H2S) - Quantités annuelles émises;t/an;2000;0.0
ALSACE;42;AI08Sulfure d'hydrogène (H2S) - Nombre d'établissements concernés;Nombre;2000;0.0
ALSACE;42;AI08Sulfure d'hydrogène (H2S) - Seuil de collecte des données;t/an;2000;3.0
ALSACE;42;AI08Chlorure d'hydrogène - Quantités annuelles émises;t/an;2000;0.0
ALSACE;42;AI08Chlorure d'hydrogène - Nombre d'établissements concernés;Nombre;2000;0.0
ALSACE;42;AI08Chlorure d'hydrogène - Seuil de collecte des données;t/an;2000;250.0
ALSACE;42;AI08Acide cyanhydrique (HCN) - Quantités annuelles émises;t/an;2000;0.0
ALSACE;42;AI08Acide cyanhydrique (HCN) - Nombre d'établissements concernés;Nombre;2000;0.0
ALSACE;42;AI08Acide cyanhydrique (HCN) - Seuil de collecte des données;t/an;2000;5.0
ALSACE;42;AI08Mercure (et ses composants) - Quantités annuelles émises;kg/an;2000;0.0
ALSACE;42;AI08Mercure (et ses composants) - Nombre d'établissements concernés;Nombre;2000;0.0
ALSACE;42;AI08Mercure (et ses composants) - Seuil de collecte des données;kg/an;2000;30.0
ALSACE;42;AI08Chlorure de vinyle monomère (MVC) - Quantités annuelles émises;t/an;2000;0.0
ALSACE;42;AI08Chlorure de vinyle monomère (MVC) - Nombre d'étab. concernés;Nombre;2000;0.0
ALSACE;42;AI08Chlorure de vinyle monomère (MVC) - Seuil de collecte des données;t/an;2000;1.0
ALSACE;42;AI08Oxyde d'azote (NOX y compris NO2) - Quantités annuelles émises;t/an;2000;13795.0
ALSACE;42;AI08Oxyde d'azote (NOX y compris NO2) - Nombre d'établissements concernés;Nombre;2000;2.0
ALSACE;42;AI08Oxyde d'azote (NOX y compris NO2) - Seuil de collecte des données;t/an;2000;2000.0
ALSACE;42;AI08Plomb (et ses composés) - Quantités annuelles émises;kg/an;2000;0.0
ALSACE;42;AI08Plomb (et ses composés) - Nombre d'établissements concernés;Nombre;2000;0.0
ALSACE;42;AI08Plomb (et ses composés) - Seuil de collecte des données;kg/an;2000;300.0
ALSACE;42;AI08Poussières - Quantités annuelles émises;t/an;2000;0.0
ALSACE;42;AI08Poussières - Nombre d'établissements concernés;Nombre;2000;0.0
ALSACE;42;AI08Poussières - Seuil de collecte des données;t/an;2000;300.0
ALSACE;42;AI08Oxydes de soufre (SOX) - Quantités annuelles émises;t/an;2000;0.0
ALSACE;42;AI08Oxydes de soufre (SOX) - Nombre d'établissements concernés;Nombre;2000;0.0
ALSACE;42;AI08Oxydes de soufre (SOX) - Seuil de collecte des données;t/an;2000;5000.0
ALSACE;42;AI08Arsenic - Quantités annuelles émises;kg/an;2000;ND
ALSACE;42;AI08Arsenic - Nombre d'établissements concernés;Nombre;2000;ND
ALSACE;42;AI08Arsenic - Seuil de collecte des données;kg/an;2000;ND
ALSACE;42;AI08Dioxyde de carbone (CO2) - Quantités annuelles émises;t/an;2000;ND
ALSACE;42;AI08Dioxyde de carbone - Nombre d'établissements concernés;Nombre;2000;ND
ALSACE;42;AI08Dioxyde de carbone - Seuil de collecte des données;t/an;2000;ND
ALSACE;42;AI08Dichlorométhane (DCM) - Quantités annuelles émises;t/an;2000;ND
ALSACE;42;AI08Dichlorométhane - Nombre d'établissements concernés;Nombre;2000;ND
ALSACE;42;AI08Dichlorométhane - Seuil de collecte des données;t/an;2000;ND
ALSACE;42;AI08Protoxyde d'azote (N2O) - Quantités annuelles émises;t/an;2000;ND
ALSACE;42;AI08Protoxyde d'azote - Nombre d'établissements concernés;Nombre;2000;ND
ALSACE;42;AI08Protoxyde d'azote - Seuil de collecte des données;t/an;2000;ND
ALSACE;42;AI08Benzène - Quantités annuelles émises;t/an;2000;ND
ALSACE;42;AI08Benzène - Nombre d'établissements concernés;Nombre;2000;ND
ALSACE;42;AI08Benzène - Seuil de collecte des données;t/an;2000;ND
ALSACE;42;AI08Perchloroéthylène (PER) - Quantités annuelles émises;t/an;2000;ND
ALSACE;42;AI08Perchloroéthylène - Nombre d'établissements concernés;Nombre;2000;ND
ALSACE;42;AI08Perchloroéthylène - Seuil de collecte des données;t/an;2000;ND
ALSACE;42;AI08Trichloroéthylène (TRI) - Quantités annuelles émises;t/an;2000;ND
ALSACE;42;AI08Trichloroéthylène - Nombre d'établissements concernés;Nombre;2000;ND
ALSACE;42;AI08Trichloroéthylène - Seuil de collecte des données;t/an;2000;ND
ALSACE;42;AI08Chloroforme - Quantités annuelles émises;kg/an;2000;ND
ALSACE;42;AI08Chloroforme - Nombre d'établissements concernés;Nombre;2000;ND
ALSACE;42;AI08Chloroforme - Seuil de collecte des données;kg/an;2000;ND
ALSACE;42;AI081,2-dichloroéthane - Quantités annuelles émises;t/an;2000;ND
ALSACE;42;AI081,2-dichloroéthane - Nombre d'établissements concernés;Nombre;2000;ND
ALSACE;42;AI081,2-dichloroéthane - Seuil de collecte des données;t/an;2000;ND
ALSACE;42;AI08Ammoniac - Quantités annuelles émises;t/an;2001;643.0
ALSACE;42;AI08Ammoniac - Nombre d'établissements concernés;Nombre;2001;3.0
ALSACE;42;AI08Ammoniac - Seuil de collecte des données;t/an;2001;10.0
ALSACE;42;AI08Cadmium - Quantités annuelles émises;kg/an;2001;17.0
ALSACE;42;AI08Cadmium - Nombre d'établissements concernés;Nombre;2001;1.0
ALSACE;42;AI08Cadmium - Seuil de collecte des données;kg/an;2001;10.0
ALSACE;42;AI08Monoxyde de carbone (CO) - Quantités annuelles émises;t/an;2001;606.0
ALSACE;42;AI08Monoxyde de carbone - Nombre d'établissements concernés;Nombre;2001;1.0
ALSACE;42;AI08Monoxyde de carbone - Seuil de collecte des données;t/an;2001;500.0
ALSACE;42;AI08Composés Organiques Volatils (COV) non méthaniques - Quantités annuelles émises;t/an;2001;9756.0
ALSACE;42;AI08Composés Organiques Volatils (COV) non méthaniques - Nombre d'établissements concernés;Nombre;2001;11.0
ALSACE;42;AI08Composés Organiques Volatils (COV) non méthaniques - Seuil de collecte des données;t/an;2001;100.0
ALSACE;42;AI08Fluorure d'hydrogène (HF) - Quantités annuelles émises;t/an;2001;92.0
ALSACE;42;AI08Fluorure d'hydrogène (HF) - Nombre d'établissements concernés;Nombre;2001;1.0
ALSACE;42;AI08Fluorure d'hydrogène (HF) - Seuil de collecte des données;t/an;2001;5.0
ALSACE;42;AI08Sulfure d'hydrogène (H2S) - Quantités annuelles émises;t/an;2001;0.0
ALSACE;42;AI08Sulfure d'hydrogène (H2S) - Nombre d'établissements concernés;Nombre;2001;0.0
ALSACE;42;AI08Sulfure d'hydrogène (H2S) - Seuil de collecte des données;t/an;2001;3.0
ALSACE;42;AI08Chlorure d'hydrogène - Quantités annuelles émises;t/an;2001;114.0
ALSACE;42;AI08Chlorure d'hydrogène - Nombre d'établissements concernés;Nombre;2001;4.0
ALSACE;42;AI08Chlorure d'hydrogène - Seuil de collecte des données;t/an;2001;10.0
ALSACE;42;AI08Acide cyanhydrique (HCN) - Quantités annuelles émises;t/an;2001;0.0
ALSACE;42;AI08Acide cyanhydrique (HCN) - Nombre d'établissements concernés;Nombre;2001;0.0
ALSACE;42;AI08Acide cyanhydrique (HCN) - Seuil de collecte des données;t/an;2001;0.2
ALSACE;42;AI08Mercure (et ses composants) - Quantités annuelles émises;kg/an;2001;135.0
ALSACE;42;AI08Mercure (et ses composants) - Nombre d'établissements concernés;Nombre;2001;3.0
ALSACE;42;AI08Mercure (et ses composants) - Seuil de collecte des données;kg/an;2001;10.0
ALSACE;42;AI08Chlorure de vinyle monomère (MVC) - Quantités annuelles émises;t/an;2001;0.0
ALSACE;42;AI08Chlorure de vinyle monomère (MVC) - Nombre d'étab. concernés;Nombre;2001;0.0
ALSACE;42;AI08Chlorure de vinyle monomère (MVC) - Seuil de collecte des données;t/an;2001;1.0
ALSACE;42;AI08Oxyde d'azote (NOX y compris NO2) - Quantités annuelles émises;t/an;2001;4019.0
ALSACE;42;AI08Oxyde d'azote (NOX y compris NO2) - Nombre d'établissements concernés;Nombre;2001;10.0
ALSACE;42;AI08Oxyde d'azote (NOX y compris NO2) - Seuil de collecte des données;t/an;2001;100.0
ALSACE;42;AI08Plomb (et ses composés) - Quantités annuelles émises;kg/an;2001;0.0
ALSACE;42;AI08Plomb (et ses composés) - Nombre d'établissements concernés;Nombre;2001;0.0
ALSACE;42;AI08Plomb (et ses composés) - Seuil de collecte des données;kg/an;2001;200.0
ALSACE;42;AI08Poussières - Quantités annuelles émises;t/an;2001;190.0
ALSACE;42;AI08Poussières - Nombre d'établissements concernés;Nombre;2001;1.0
ALSACE;42;AI08Poussières - Seuil de collecte des données;t/an;2001;150.0
ALSACE;42;AI08Oxydes de soufre (SOX) - Quantités annuelles émises;t/an;2001;6730.0
ALSACE;42;AI08Oxydes de soufre (SOX) - Nombre d'établissements concernés;Nombre;2001;10.0
ALSACE;42;AI08Oxydes de soufre (SOX) - Seuil de collecte des données;t/an;2001;150.0
ALSACE;42;AI08Arsenic - Quantités annuelles émises;kg/an;2001;0.0
ALSACE;42;AI08Arsenic - Nombre d'établissements concernés;Nombre;2001;0.0
ALSACE;42;AI08Arsenic - Seuil de collecte des données;kg/an;2001;20.0
ALSACE;42;AI08Dioxyde de carbone (CO2) - Quantités annuelles émises;t/an;2001;2968614.0
ALSACE;42;AI08Dioxyde de carbone - Nombre d'établissements concernés;Nombre;2001;36.0
ALSACE;42;AI08Dioxyde de carbone - Seuil de collecte des données;t/an;2001;10000.0
ALSACE;42;AI08Dichlorométhane (DCM) - Quantités annuelles émises;t/an;2001;388.0
ALSACE;42;AI08Dichlorométhane - Nombre d'établissements concernés;Nombre;2001;9.0
ALSACE;42;AI08Dichlorométhane - Seuil de collecte des données;t/an;2001;1.0
ALSACE;42;AI08Protoxyde d'azote (N2O) - Quantités annuelles émises;t/an;2001;19094.0
ALSACE;42;AI08Protoxyde d'azote - Nombre d'établissements concernés;Nombre;2001;5.0
ALSACE;42;AI08Protoxyde d'azote - Seuil de collecte des données;t/an;2001;10.0
ALSACE;42;AI08Benzène - Quantités annuelles émises;t/an;2001;ND
ALSACE;42;AI08Benzène - Nombre d'établissements concernés;Nombre;2001;ND
ALSACE;42;AI08Benzène - Seuil de collecte des données;t/an;2001;ND
ALSACE;42;AI08Perchloroéthylène (PER) - Quantités annuelles émises;t/an;2001;ND
ALSACE;42;AI08Perchloroéthylène - Nombre d'établissements concernés;Nombre;2001;ND
ALSACE;42;AI08Perchloroéthylène - Seuil de collecte des données;t/an;2001;ND
ALSACE;42;AI08Trichloroéthylène (TRI) - Quantités annuelles émises;t/an;2001;ND
ALSACE;42;AI08Trichloroéthylène - Nombre d'établissements concernés;Nombre;2001;ND
ALSACE;42;AI08Trichloroéthylène - Seuil de collecte des données;t/an;2001;ND
ALSACE;42;AI08Chloroforme - Quantités annuelles émises;kg/an;2001;ND
ALSACE;42;AI08Chloroforme - Nombre d'établissements concernés;Nombre;2001;ND
ALSACE;42;AI08Chloroforme - Seuil de collecte des données;kg/an;2001;ND
ALSACE;42;AI081,2-dichloroéthane - Quantités annuelles émises;t/an;2001;ND
ALSACE;42;AI081,2-dichloroéthane - Nombre d'établissements concernés;Nombre;2001;ND
ALSACE;42;AI081,2-dichloroéthane - Seuil de collecte des données;t/an;2001;ND
ALSACE;42;AI08Ammoniac - Quantités annuelles émises;t/an;2002;615.0
ALSACE;42;AI08Ammoniac - Nombre d'établissements concernés;Nombre;2002;3.0
ALSACE;42;AI08Ammoniac - Seuil de collecte des données;t/an;2002;10.0
ALSACE;42;AI08Cadmium - Quantités annuelles émises;kg/an;2002;66.5
ALSACE;42;AI08Cadmium - Nombre d'établissements concernés;Nombre;2002;3.0
ALSACE;42;AI08Cadmium - Seuil de collecte des données;kg/an;2002;10.0
ALSACE;42;AI08Monoxyde de carbone (CO) - Quantités annuelles émises;t/an;2002;0.0
ALSACE;42;AI08Monoxyde de carbone - Nombre d'établissements concernés;Nombre;2002;0.0
ALSACE;42;AI08Monoxyde de carbone - Seuil de collecte des données;t/an;2002;500.0
ALSACE;42;AI08Composés Organiques Volatils (COV) non méthaniques - Quantités annuelles émises;t/an;2002;8816.0
ALSACE;42;AI08Composés Organiques Volatils (COV) non méthaniques - Nombre d'établissements concernés;Nombre;2002;15.0
ALSACE;42;AI08Composés Organiques Volatils (COV) non méthaniques - Seuil de collecte des données;t/an;2002;100.0
ALSACE;42;AI08Fluorure d'hydrogène (HF) - Quantités annuelles émises;t/an;2002;0.0
ALSACE;42;AI08Fluorure d'hydrogène (HF) - Nombre d'établissements concernés;Nombre;2002;0.0
ALSACE;42;AI08Fluorure d'hydrogène (HF) - Seuil de collecte des données;t/an;2002;5.0
ALSACE;42;AI08Sulfure d'hydrogène (H2S) - Quantités annuelles émises;t/an;2002;27.7
ALSACE;42;AI08Sulfure d'hydrogène (H2S) - Nombre d'établissements concernés;Nombre;2002;1.0
ALSACE;42;AI08Sulfure d'hydrogène (H2S) - Seuil de collecte des données;t/an;2002;3.0
ALSACE;42;AI08Chlorure d'hydrogène - Quantités annuelles émises;t/an;2002;26.4
ALSACE;42;AI08Chlorure d'hydrogène - Nombre d'établissements concernés;Nombre;2002;2.0
ALSACE;42;AI08Chlorure d'hydrogène - Seuil de collecte des données;t/an;2002;10.0
ALSACE;42;AI08Acide cyanhydrique (HCN) - Quantités annuelles émises;t/an;2002;0.0
ALSACE;42;AI08Acide cyanhydrique (HCN) - Nombre d'établissements concernés;Nombre;2002;0.0
ALSACE;42;AI08Acide cyanhydrique (HCN) - Seuil de collecte des données;t/an;2002;0.2
ALSACE;42;AI08Mercure (et ses composants) - Quantités annuelles émises;kg/an;2002;110.0
ALSACE;42;AI08Mercure (et ses composants) - Nombre d'établissements concernés;Nombre;2002;3.0
ALSACE;42;AI08Mercure (et ses composants) - Seuil de collecte des données;kg/an;2002;10.0
ALSACE;42;AI08Chlorure de vinyle monomère (MVC) - Quantités annuelles émises;t/an;2002;0.0
ALSACE;42;AI08Chlorure de vinyle monomère (MVC) - Nombre d'étab. concernés;Nombre;2002;0.0
ALSACE;42;AI08Chlorure de vinyle monomère (MVC) - Seuil de collecte des données;t/an;2002;1.0
ALSACE;42;AI08Oxyde d'azote (NOX y compris NO2) - Quantités annuelles émises;t/an;2002;6264.2
ALSACE;42;AI08Oxyde d'azote (NOX y compris NO2) - Nombre d'établissements concernés;Nombre;2002;17.0
ALSACE;42;AI08Oxyde d'azote (NOX y compris NO2) - Seuil de collecte des données;t/an;2002;100.0
ALSACE;42;AI08Plomb (et ses composés) - Quantités annuelles émises;kg/an;2002;0.0
ALSACE;42;AI08Plomb (et ses composés) - Nombre d'établissements concernés;Nombre;2002;0.0
ALSACE;42;AI08Plomb (et ses composés) - Seuil de collecte des données;kg/an;2002;200.0
ALSACE;42;AI08Poussières - Quantités annuelles émises;t/an;2002;157.0
ALSACE;42;AI08Poussières - Nombre d'établissements concernés;Nombre;2002;1.0
ALSACE;42;AI08Poussières - Seuil de collecte des données;t/an;2002;150.0
ALSACE;42;AI08Oxydes de soufre (SOX) - Quantités annuelles émises;t/an;2002;5288.3
ALSACE;42;AI08Oxydes de soufre (SOX) - Nombre d'établissements concernés;Nombre;2002;9.0
ALSACE;42;AI08Oxydes de soufre (SOX) - Seuil de collecte des données;t/an;2002;150.0
ALSACE;42;AI08Arsenic - Quantités annuelles émises;kg/an;2002;0.0
ALSACE;42;AI08Arsenic - Nombre d'établissements concernés;Nombre;2002;0.0
ALSACE;42;AI08Arsenic - Seuil de collecte des données;kg/an;2002;20.0
ALSACE;42;AI08Dioxyde de carbone (CO2) - Quantités annuelles émises;t/an;2002;3689330.0
ALSACE;42;AI08Dioxyde de carbone - Nombre d'établissements concernés;Nombre;2002;42.0
ALSACE;42;AI08Dioxyde de carbone - Seuil de collecte des données;t/an;2002;10000.0
ALSACE;42;AI08Dichlorométhane (DCM) - Quantités annuelles émises;t/an;2002;184.52
ALSACE;42;AI08Dichlorométhane - Nombre d'établissements concernés;Nombre;2002;10.0
ALSACE;42;AI08Dichlorométhane - Seuil de collecte des données;t/an;2002;1.0
ALSACE;42;AI08Protoxyde d'azote (N2O) - Quantités annuelles émises;t/an;2002;14908.7
ALSACE;42;AI08Protoxyde d'azote - Nombre d'établissements concernés;Nombre;2002;4.0
ALSACE;42;AI08Protoxyde d'azote - Seuil de collecte des données;t/an;2002;10.0
ALSACE;42;AI08Benzène - Quantités annuelles émises;t/an;2002;ND
ALSACE;42;AI08Benzène - Nombre d'établissements concernés;Nombre;2002;ND
ALSACE;42;AI08Benzène - Seuil de collecte des données;t/an;2002;ND
ALSACE;42;AI08Perchloroéthylène (PER) - Quantités annuelles émises;t/an;2002;ND
ALSACE;42;AI08Perchloroéthylène - Nombre d'établissements concernés;Nombre;2002;ND
ALSACE;42;AI08Perchloroéthylène - Seuil de collecte des données;t/an;2002;ND
ALSACE;42;AI08Trichloroéthylène (TRI) - Quantités annuelles émises;t/an;2002;ND
ALSACE;42;AI08Trichloroéthylène - Nombre d'établissements concernés;Nombre;2002;ND
ALSACE;42;AI08Trichloroéthylène - Seuil de collecte des données;t/an;2002;ND
ALSACE;42;AI08Chloroforme - Quantités annuelles émises;kg/an;2002;ND
ALSACE;42;AI08Chloroforme - Nombre d'établissements concernés;Nombre;2002;ND
ALSACE;42;AI08Chloroforme - Seuil de collecte des données;kg/an;2002;ND
ALSACE;42;AI081,2-dichloroéthane - Quantités annuelles émises;t/an;2002;ND
ALSACE;42;AI081,2-dichloroéthane - Nombre d'établissements concernés;Nombre;2002;ND
ALSACE;42;AI081,2-dichloroéthane - Seuil de collecte des données;t/an;2002;ND
ALSACE;42;AI08Ammoniac - Quantités annuelles émises;t/an;2004;180.13
ALSACE;42;AI08Ammoniac - Nombre d'établissements concernés;Nombre;2004;2.0
ALSACE;42;AI08Ammoniac - Seuil de collecte des données;t/an;2004;10.0
ALSACE;42;AI08Cadmium - Quantités annuelles émises;kg/an;2004;15.5
ALSACE;42;AI08Cadmium - Nombre d'établissements concernés;Nombre;2004;1.0
ALSACE;42;AI08Cadmium - Seuil de collecte des données;kg/an;2004;10.0
ALSACE;42;AI08Monoxyde de carbone (CO) - Quantités annuelles émises;t/an;2004;1275.0
ALSACE;42;AI08Monoxyde de carbone - Nombre d'établissements concernés;Nombre;2004;1.0
ALSACE;42;AI08Monoxyde de carbone - Seuil de collecte des données;t/an;2004;500.0
ALSACE;42;AI08Composés Organiques Volatils (COV) non méthaniques - Quantités annuelles émises;t/an;2004;7627.237
ALSACE;42;AI08Composés Organiques Volatils (COV) non méthaniques - Nombre d'établissements concernés;Nombre;2004;20.0
ALSACE;42;AI08Composés Organiques Volatils (COV) non méthaniques - Seuil de collecte des données;t/an;2004;100.0
ALSACE;42;AI08Fluorure d'hydrogène (HF) - Quantités annuelles émises;t/an;2004;0.0
ALSACE;42;AI08Fluorure d'hydrogène (HF) - Nombre d'établissements concernés;Nombre;2004;0.0
ALSACE;42;AI08Fluorure d'hydrogène (HF) - Seuil de collecte des données;t/an;2004;5.0
ALSACE;42;AI08Sulfure d'hydrogène (H2S) - Quantités annuelles émises;t/an;2004;31.107
ALSACE;42;AI08Sulfure d'hydrogène (H2S) - Nombre d'établissements concernés;Nombre;2004;1.0
ALSACE;42;AI08Sulfure d'hydrogène (H2S) - Seuil de collecte des données;t/an;2004;3.0
ALSACE;42;AI08Chlorure d'hydrogène - Quantités annuelles émises;t/an;2004;0.0
ALSACE;42;AI08Chlorure d'hydrogène - Nombre d'établissements concernés;Nombre;2004;0.0
ALSACE;42;AI08Chlorure d'hydrogène - Seuil de collecte des données;t/an;2004;10.0
ALSACE;42;AI08Acide cyanhydrique (HCN) - Quantités annuelles émises;t/an;2004;0.0
ALSACE;42;AI08Acide cyanhydrique (HCN) - Nombre d'établissements concernés;Nombre;2004;0.0
ALSACE;42;AI08Acide cyanhydrique (HCN) - Seuil de collecte des données;t/an;2004;0.2
