Lieu;Département;Série;Unité;Année;Valeur
France entière;;Matières en suspension (sauf épandage);t/an;2000;ND
France entière;;Matières en suspension (sauf épandage);t/an;2001;ND
France entière;;Matières en suspension (sauf épandage);t/an;2002;ND
France entière;;Matières en suspension (sauf épandage);t/an;2004;536510.14
France entière;;Matières en suspension (sauf épandage);t/an;2005;443891.663
France entière;;Matières en suspension (sauf épandage);t/an;2006;442362.518
France entière;;Matières en suspension (sauf épandage);t/an;2007;399493.163
France entière;;Matières en suspension (sauf épandage);t/an;2008;359669.347
France entière;;Matières en suspension (sauf épandage);t/an;2009;263258.918
France entière;;Matières en suspension (y compris épandage);t/an;1999;ND
France entière;;Matières en suspension (y compris épandage);t/an;2000;ND
France entière;;Matières en suspension (y compris épandage);t/an;2001;ND
France entière;;Matières en suspension (y compris épandage);t/an;2002;ND
France entière;;Matières en suspension (y compris épandage);t/an;2004;583744.115
France entière;;Matières en suspension (y compris épandage);t/an;2005;541110.121
France entière;;Matières en suspension (y compris épandage);t/an;2006;546198.821
France entière;;Matières en suspension (y compris épandage);t/an;2007;399493.163
France entière;;Matières en suspension (y compris épandage);t/an;2008;359669.347
France entière;;Matières en suspension (y compris épandage);t/an;2009;263258.918
France entière;;Mercure;kg/an;1999;ND
France entière;;Mercure;kg/an;2000;ND
France entière;;Mercure;kg/an;2001;ND
France entière;;Mercure;kg/an;2002;ND
France entière;;Mercure;kg/an;2004;520.071
France entière;;Mercure;kg/an;2005;515.511
France entière;;Mercure;kg/an;2006;476.019
France entière;;Mercure;kg/an;2007;664.364
France entière;;Mercure;kg/an;2008;2049.643
France entière;;Mercure;kg/an;2009;537.696
France entière;;Nickel;t/an;1999;ND
France entière;;Nickel;t/an;2000;ND
France entière;;Nickel;t/an;2001;ND
France entière;;Nickel;t/an;2002;ND
France entière;;Nickel;t/an;2004;30.07
France entière;;Nickel;t/an;2005;49.822
France entière;;Nickel;t/an;2006;32.556
France entière;;Nickel;t/an;2007;30.493
France entière;;Nickel;t/an;2008;81.796
France entière;;Nickel;t/an;2009;48.884
France entière;;Phosphore (sauf épandage);t/an;1999;ND
France entière;;Phosphore (sauf épandage);t/an;2000;ND
France entière;;Phosphore (sauf épandage);t/an;2001;ND
France entière;;Phosphore (sauf épandage);t/an;2002;ND
France entière;;Phosphore (sauf épandage);t/an;2004;2941.559
France entière;;Phosphore (sauf épandage);t/an;2005;3646.829
France entière;;Phosphore (sauf épandage);t/an;2006;3136.728
France entière;;Phosphore (sauf épandage);t/an;2007;6581.74
France entière;;Phosphore (sauf épandage);t/an;2008;6715.693
France entière;;Phosphore (sauf épandage);t/an;2009;5975.737
France entière;;Phosphore (y compris épandage);t/an;1999;ND
France entière;;Phosphore (y compris épandage);t/an;2000;ND
France entière;;Phosphore (y compris épandage);t/an;2001;ND
France entière;;Phosphore (y compris épandage);t/an;2002;ND
France entière;;Phosphore (y compris épandage);t/an;2004;3582.309
France entière;;Phosphore (y compris épandage);t/an;2005;4418.817
France entière;;Phosphore (y compris épandage);t/an;2006;3876.922
France entière;;Phosphore (y compris épandage);t/an;2007;6586.74
France entière;;Phosphore (y compris épandage);t/an;2008;6733.294
France entière;;Phosphore (y compris épandage);t/an;2009;5990.777
France entière;;Plomb;t/an;1999;ND
France entière;;Plomb;t/an;2000;ND
France entière;;Plomb;t/an;2001;ND
France entière;;Plomb;t/an;2002;ND
France entière;;Plomb;t/an;2004;33.105
France entière;;Plomb;t/an;2005;24.351
France entière;;Plomb;t/an;2006;27.7
France entière;;Plomb;t/an;2007;14.468
France entière;;Plomb;t/an;2008;182.881
France entière;;Plomb;t/an;2009;211.956
France entière;;Sulfates;t/an;1999;ND
France entière;;Sulfates;t/an;2000;ND
France entière;;Sulfates;t/an;2001;ND
France entière;;Sulfates;t/an;2002;ND
France entière;;Sulfates;t/an;2004;269269.76
France entière;;Sulfates;t/an;2005;222589.249
France entière;;Sulfates;t/an;2006;409884.722
France entière;;Sulfates;t/an;2007;248748.867
France entière;;Sulfates;t/an;2008;222119.257
France entière;;Sulfates;t/an;2009;248478.51
France entière;;Titane;t/an;1999;ND
France entière;;Titane;t/an;2000;ND
France entière;;Titane;t/an;2001;ND
France entière;;Titane;t/an;2002;ND
France entière;;Titane;t/an;2004;1080.104
France entière;;Titane;t/an;2005;18224.895
France entière;;Titane;t/an;2006;1075.347
France entière;;Titane;t/an;2007;247.352
France entière;;Titane;t/an;2008;318.173
France entière;;Titane;t/an;2009;238.929
France entière;;Zinc;t/an;1999;ND
France entière;;Zinc;t/an;2000;ND
France entière;;Zinc;t/an;2001;ND
France entière;;Zinc;t/an;2002;ND
France entière;;Zinc;t/an;2004;175.996
France entière;;Zinc;t/an;2005;202.999
France entière;;Zinc;t/an;2006;267.367
France entière;;Zinc;t/an;2007;259.946
France entière;;Zinc;t/an;2008;1605.348
France entière;;Zinc;t/an;2009;481.096
FRANCHE COMTE;43;Aluminium;t/an;1999;0.0
FRANCHE COMTE;43;Aluminium;t/an;2000;0.0
FRANCHE COMTE;43;Aluminium;t/an;2001;2.57
FRANCHE COMTE;43;Aluminium;t/an;2002;6.205
FRANCHE COMTE;43;Aluminium;t/an;2004;0.0
FRANCHE COMTE;43;Aluminium;t/an;2005;0.0
FRANCHE COMTE;43;Aluminium;t/an;2006;3.876
FRANCHE COMTE;43;Aluminium;t/an;2007;2.497
FRANCHE COMTE;43;Aluminium;t/an;2008;0.0
FRANCHE COMTE;43;Aluminium;t/an;2009;0.0
FRANCHE COMTE;43;AOX OU EOX;t/an;1999;0.0
FRANCHE COMTE;43;AOX OU EOX;t/an;2000;0.0
FRANCHE COMTE;43;AOX OU EOX;t/an;2001;43.1
FRANCHE COMTE;43;AOX OU EOX;t/an;2002;29.0
FRANCHE COMTE;43;AOX OU EOX;t/an;2004;36.0
FRANCHE COMTE;43;AOX OU EOX;t/an;2005;40.0
FRANCHE COMTE;43;AOX OU EOX;t/an;2006;27.7
FRANCHE COMTE;43;AOX OU EOX;t/an;2007;32.2
FRANCHE COMTE;43;AOX OU EOX;t/an;2008;27.712
FRANCHE COMTE;43;AOX OU EOX;t/an;2009;11.523
FRANCHE COMTE;43;Arsenic;kg/an;1999;0.0
FRANCHE COMTE;43;Arsenic;kg/an;2000;0.0
FRANCHE COMTE;43;Arsenic;kg/an;2001;0.0
FRANCHE COMTE;43;Arsenic;kg/an;2002;175.0
FRANCHE COMTE;43;Arsenic;kg/an;2004;215.0
FRANCHE COMTE;43;Arsenic;kg/an;2005;129.0
FRANCHE COMTE;43;Arsenic;kg/an;2006;102.0
FRANCHE COMTE;43;Arsenic;kg/an;2007;123.0
FRANCHE COMTE;43;Arsenic;kg/an;2008;110.2
FRANCHE COMTE;43;Arsenic;kg/an;2009;168.0
FRANCHE COMTE;43;Azote (sauf épandage);t/an;1999;106.0
FRANCHE COMTE;43;Azote (sauf épandage);t/an;2000;179.0
FRANCHE COMTE;43;Azote (sauf épandage);t/an;2001;174.1
FRANCHE COMTE;43;Azote (sauf épandage);t/an;2002;89.3
FRANCHE COMTE;43;Azote (sauf épandage);t/an;2004;78.6
FRANCHE COMTE;43;Azote (sauf épandage);t/an;2005;209.182
FRANCHE COMTE;43;Azote (sauf épandage);t/an;2006;57.3
FRANCHE COMTE;43;Azote (sauf épandage);t/an;2007;164.896
FRANCHE COMTE;43;Azote (sauf épandage);t/an;2008;116.17
FRANCHE COMTE;43;Azote (sauf épandage);t/an;2009;127.289
FRANCHE COMTE;43;Azote (y compris épandage);t/an;1999;106.0
FRANCHE COMTE;43;Azote (y compris épandage);t/an;2000;179.0
FRANCHE COMTE;43;Azote (y compris épandage);t/an;2001;174.1
FRANCHE COMTE;43;Azote (y compris épandage);t/an;2002;89.3
FRANCHE COMTE;43;Azote (y compris épandage);t/an;2004;78.6
FRANCHE COMTE;43;Azote (y compris épandage);t/an;2005;209.182
FRANCHE COMTE;43;Azote (y compris épandage);t/an;2006;57.3
FRANCHE COMTE;43;Azote (y compris épandage);t/an;2007;164.896
FRANCHE COMTE;43;Azote (y compris épandage);t/an;2008;116.17
FRANCHE COMTE;43;Azote (y compris épandage);t/an;2009;127.289
FRANCHE COMTE;43;Cadmium (et ses composés);kg/an;1999;0.0
FRANCHE COMTE;43;Cadmium (et ses composés);kg/an;2000;0.0
FRANCHE COMTE;43;Cadmium (et ses composés);kg/an;2001;0.0
FRANCHE COMTE;43;Cadmium (et ses composés);kg/an;2002;0.0
FRANCHE COMTE;43;Cadmium (et ses composés);kg/an;2004;5.69
FRANCHE COMTE;43;Cadmium (et ses composés);kg/an;2005;0.0
FRANCHE COMTE;43;Cadmium (et ses composés);kg/an;2006;0.0
FRANCHE COMTE;43;Cadmium (et ses composés);kg/an;2007;0.0
FRANCHE COMTE;43;Cadmium (et ses composés);kg/an;2008;0.0
FRANCHE COMTE;43;Cadmium (et ses composés);kg/an;2009;0.825
FRANCHE COMTE;43;Chlorures;t/an;1999;164159.0
FRANCHE COMTE;43;Chlorures;t/an;2000;154526.0
FRANCHE COMTE;43;Chlorures;t/an;2001;154526.0
FRANCHE COMTE;43;Chlorures;t/an;2002;141544.187
FRANCHE COMTE;43;Chlorures;t/an;2004;163000.0
FRANCHE COMTE;43;Chlorures;t/an;2005;167166.0
FRANCHE COMTE;43;Chlorures;t/an;2006;167652.0
FRANCHE COMTE;43;Chlorures;t/an;2007;178065.0
FRANCHE COMTE;43;Chlorures;t/an;2008;164283.853
FRANCHE COMTE;43;Chlorures;t/an;2009;156328.793
FRANCHE COMTE;43;Chrome;t/an;1999;0.0
FRANCHE COMTE;43;Chrome;t/an;2000;0.0
FRANCHE COMTE;43;Chrome;t/an;2001;0.0
FRANCHE COMTE;43;Chrome;t/an;2002;0.0
FRANCHE COMTE;43;Chrome;t/an;2004;0.0
FRANCHE COMTE;43;Chrome;t/an;2005;0.0
FRANCHE COMTE;43;Chrome;t/an;2006;0.0
FRANCHE COMTE;43;Chrome;t/an;2007;0.0
FRANCHE COMTE;43;Chrome;t/an;2008;0.0
FRANCHE COMTE;43;Chrome;t/an;2009;0.0
FRANCHE COMTE;43;Chrome hexavalent;kg/an;1999;0.0
FRANCHE COMTE;43;Chrome hexavalent;kg/an;2000;0.0
FRANCHE COMTE;43;Chrome hexavalent;kg/an;2001;0.0
FRANCHE COMTE;43;Chrome hexavalent;kg/an;2002;0.0
FRANCHE COMTE;43;Chrome hexavalent;kg/an;2004;0.0
FRANCHE COMTE;43;Chrome hexavalent;kg/an;2005;0.0
FRANCHE COMTE;43;Chrome hexavalent;kg/an;2006;0.0
FRANCHE COMTE;43;Chrome hexavalent;kg/an;2007;0.0
FRANCHE COMTE;43;Chrome hexavalent;kg/an;2008;0.0
FRANCHE COMTE;43;Chrome hexavalent;kg/an;2009;0.0
FRANCHE COMTE;43;Cuivre;t/an;1999;0.0
FRANCHE COMTE;43;Cuivre;t/an;2000;0.0
FRANCHE COMTE;43;Cuivre;t/an;2001;0.0
FRANCHE COMTE;43;Cuivre;t/an;2002;0.585
FRANCHE COMTE;43;Cuivre;t/an;2004;0.171
FRANCHE COMTE;43;Cuivre;t/an;2005;0.054
FRANCHE COMTE;43;Cuivre;t/an;2006;0.0
FRANCHE COMTE;43;Cuivre;t/an;2007;0.068
FRANCHE COMTE;43;Cuivre;t/an;2008;0.164
FRANCHE COMTE;43;Cuivre;t/an;2009;0.173
FRANCHE COMTE;43;Cyanures;kg/an;1999;0.0
FRANCHE COMTE;43;Cyanures;kg/an;2000;0.0
FRANCHE COMTE;43;Cyanures;kg/an;2001;0.0
FRANCHE COMTE;43;Cyanures;kg/an;2002;0.0
FRANCHE COMTE;43;Cyanures;kg/an;2004;0.0
FRANCHE COMTE;43;Cyanures;kg/an;2005;0.0
FRANCHE COMTE;43;Cyanures;kg/an;2006;83.83
FRANCHE COMTE;43;Cyanures;kg/an;2007;0.0
FRANCHE COMTE;43;Cyanures;kg/an;2008;0.0
FRANCHE COMTE;43;Cyanures;kg/an;2009;0.0
FRANCHE COMTE;43;DBO5 (sauf épandage);t/an;1999;ND
FRANCHE COMTE;43;DBO5 (sauf épandage);t/an;2000;ND
FRANCHE COMTE;43;DBO5 (sauf épandage);t/an;2001;ND
FRANCHE COMTE;43;DBO5 (sauf épandage);t/an;2002;ND
FRANCHE COMTE;43;DBO5 (sauf épandage);t/an;2004;1538.253
FRANCHE COMTE;43;DBO5 (sauf épandage);t/an;2005;2244.676
FRANCHE COMTE;43;DBO5 (sauf épandage);t/an;2006;1754.656
FRANCHE COMTE;43;DBO5 (sauf épandage);t/an;2007;1566.439
FRANCHE COMTE;43;DBO5 (sauf épandage);t/an;2008;1297.423
FRANCHE COMTE;43;DBO5 (sauf épandage);t/an;2009;1264.219
FRANCHE COMTE;43;DBO5 (y compris épandage);t/an;1999;ND
FRANCHE COMTE;43;DBO5 (y compris épandage);t/an;2000;ND
FRANCHE COMTE;43;DBO5 (y compris épandage);t/an;2001;ND
FRANCHE COMTE;43;DBO5 (y compris épandage);t/an;2002;ND
FRANCHE COMTE;43;DBO5 (y compris épandage);t/an;2004;1538.253
FRANCHE COMTE;43;DBO5 (y compris épandage);t/an;2005;2244.676
FRANCHE COMTE;43;DBO5 (y compris épandage);t/an;2006;1754.656
FRANCHE COMTE;43;DBO5 (y compris épandage);t/an;2007;1566.439
FRANCHE COMTE;43;DBO5 (y compris épandage);t/an;2008;1297.423
FRANCHE COMTE;43;DBO5 (y compris épandage);t/an;2009;1264.219
FRANCHE COMTE;43;DCO (sauf épandage);t/an;1999;1206.0
FRANCHE COMTE;43;DCO (sauf épandage);t/an;2000;1141.0
FRANCHE COMTE;43;DCO (sauf épandage);t/an;2001;1141.0
FRANCHE COMTE;43;DCO (sauf épandage);t/an;2002;1468.177
FRANCHE COMTE;43;DCO (sauf épandage);t/an;2004;5941.901
FRANCHE COMTE;43;DCO (sauf épandage);t/an;2005;7724.302
FRANCHE COMTE;43;DCO (sauf épandage);t/an;2006;7847.445
FRANCHE COMTE;43;DCO (sauf épandage);t/an;2007;3306.5
FRANCHE COMTE;43;DCO (sauf épandage);t/an;2008;7536.475
FRANCHE COMTE;43;DCO (sauf épandage);t/an;2009;7258.036
FRANCHE COMTE;43;DCO (y compris épandage);t/an;1999;1206.0
FRANCHE COMTE;43;DCO (y compris épandage);t/an;2000;1141.0
FRANCHE COMTE;43;DCO (y compris épandage);t/an;2001;1141.0
FRANCHE COMTE;43;DCO (y compris épandage);t/an;2002;1468.177
FRANCHE COMTE;43;DCO (y compris épandage);t/an;2004;5941.901
FRANCHE COMTE;43;DCO (y compris épandage);t/an;2005;7724.302
FRANCHE COMTE;43;DCO (y compris épandage);t/an;2006;7847.445
FRANCHE COMTE;43;DCO (y compris épandage);t/an;2007;3306.5
FRANCHE COMTE;43;DCO (y compris épandage);t/an;2008;7536.475
FRANCHE COMTE;43;DCO (y compris épandage);t/an;2009;7258.036
FRANCHE COMTE;43;Dichlorométhane;kg/an;1999;ND
FRANCHE COMTE;43;Dichlorométhane;kg/an;2000;ND
FRANCHE COMTE;43;Dichlorométhane;kg/an;2001;0.0
FRANCHE COMTE;43;Dichlorométhane;kg/an;2002;51.0
FRANCHE COMTE;43;Dichlorométhane;kg/an;2004;854.0
FRANCHE COMTE;43;Dichlorométhane;kg/an;2005;387.0
FRANCHE COMTE;43;Dichlorométhane;kg/an;2006;187.0
FRANCHE COMTE;43;Dichlorométhane;kg/an;2007;84.0
FRANCHE COMTE;43;Dichlorométhane;kg/an;2008;78.0
FRANCHE COMTE;43;Dichlorométhane;kg/an;2009;53.027
FRANCHE COMTE;43;Étain;t/an;1999;1.18
FRANCHE COMTE;43;Étain;t/an;2000;1.18
FRANCHE COMTE;43;Étain;t/an;2001;1.18
FRANCHE COMTE;43;Étain;t/an;2002;0.0
FRANCHE COMTE;43;Étain;t/an;2004;0.0
FRANCHE COMTE;43;Étain;t/an;2005;0.0
FRANCHE COMTE;43;Étain;t/an;2006;0.0
FRANCHE COMTE;43;Étain;t/an;2007;0.0
FRANCHE COMTE;43;Étain;t/an;2008;0.0
FRANCHE COMTE;43;Étain;t/an;2009;0.0
FRANCHE COMTE;43;Fer;t/an;1999;0.0
FRANCHE COMTE;43;Fer;t/an;2000;0.0
FRANCHE COMTE;43;Fer;t/an;2001;0.0
FRANCHE COMTE;43;Fer;t/an;2002;0.0
FRANCHE COMTE;43;Fer;t/an;2004;0.0
FRANCHE COMTE;43;Fer;t/an;2005;4.479
FRANCHE COMTE;43;Fer;t/an;2006;7.459
FRANCHE COMTE;43;Fer;t/an;2007;4.702
FRANCHE COMTE;43;Fer;t/an;2008;6.74
FRANCHE COMTE;43;Fer;t/an;2009;4.117
FRANCHE COMTE;43;Fluor;t/an;1999;16.5
FRANCHE COMTE;43;Fluor;t/an;2000;16.8
FRANCHE COMTE;43;Fluor;t/an;2001;16.8
FRANCHE COMTE;43;Fluor;t/an;2002;23.0
FRANCHE COMTE;43;Fluor;t/an;2004;21.9
FRANCHE COMTE;43;Fluor;t/an;2005;23.6
FRANCHE COMTE;43;Fluor;t/an;2006;17.8
FRANCHE COMTE;43;Fluor;t/an;2007;18.6
FRANCHE COMTE;43;Fluor;t/an;2008;21.71
FRANCHE COMTE;43;Fluor;t/an;2009;21.944
FRANCHE COMTE;43;Hydrocarbures;t/an;1999;0.0
FRANCHE COMTE;43;Hydrocarbures;t/an;2000;0.0
FRANCHE COMTE;43;Hydrocarbures;t/an;2001;0.0
FRANCHE COMTE;43;Hydrocarbures;t/an;2002;0.0
FRANCHE COMTE;43;Hydrocarbures;t/an;2004;0.0
FRANCHE COMTE;43;Hydrocarbures;t/an;2005;0.0
FRANCHE COMTE;43;Hydrocarbures;t/an;2006;0.0
FRANCHE COMTE;43;Hydrocarbures;t/an;2007;0.0
FRANCHE COMTE;43;Hydrocarbures;t/an;2008;0.0
FRANCHE COMTE;43;Hydrocarbures;t/an;2009;0.0
FRANCHE COMTE;43;Indice Phénol/Phénols;t/an;1999;0.0
FRANCHE COMTE;43;Indice Phénol/Phénols;t/an;2000;0.0
FRANCHE COMTE;43;Indice Phénol/Phénols;t/an;2001;0.0
FRANCHE COMTE;43;Indice Phénol/Phénols;t/an;2002;0.0
FRANCHE COMTE;43;Indice Phénol/Phénols;t/an;2004;0.0
FRANCHE COMTE;43;Indice Phénol/Phénols;t/an;2005;0.0
FRANCHE COMTE;43;Indice Phénol/Phénols;t/an;2006;0.0
FRANCHE COMTE;43;Indice Phénol/Phénols;t/an;2007;0.043
FRANCHE COMTE;43;Indice Phénol/Phénols;t/an;2008;0.04
FRANCHE COMTE;43;Indice Phénol/Phénols;t/an;2009;0.006
FRANCHE COMTE;43;Manganèse;t/an;1999;0.0
FRANCHE COMTE;43;Manganèse;t/an;2000;0.0
FRANCHE COMTE;43;Manganèse;t/an;2001;1.77
FRANCHE COMTE;43;Manganèse;t/an;2002;0.667
FRANCHE COMTE;43;Manganèse;t/an;2004;2.56
FRANCHE COMTE;43;Manganèse;t/an;2005;4.105
FRANCHE COMTE;43;Manganèse;t/an;2006;3.035
FRANCHE COMTE;43;Manganèse;t/an;2007;3.25
FRANCHE COMTE;43;Manganèse;t/an;2008;2.111
FRANCHE COMTE;43;Manganèse;t/an;2009;0.0
FRANCHE COMTE;43;Matières en suspension (sauf épandage);t/an;1999;1744.0
FRANCHE COMTE;43;Matières en suspension (sauf épandage);t/an;2000;2196.0
FRANCHE COMTE;43;Matières en suspension (sauf épandage);t/an;2001;2196.0
FRANCHE COMTE;43;Matières en suspension (sauf épandage);t/an;2002;2280.0
FRANCHE COMTE;43;Matières en suspension (sauf épandage);t/an;2004;1690.0
FRANCHE COMTE;43;Matières en suspension (sauf épandage);t/an;2005;2373.876
FRANCHE COMTE;43;Matières en suspension (sauf épandage);t/an;2006;1889.103
FRANCHE COMTE;43;Matières en suspension (sauf épandage);t/an;2007;741.0
FRANCHE COMTE;43;Matières en suspension (sauf épandage);t/an;2008;648.119
FRANCHE COMTE;43;Matières en suspension (sauf épandage);t/an;2009;696.95
FRANCHE COMTE;43;Matières en suspension (y compris épandage);t/an;1999;1744.0
FRANCHE COMTE;43;Matières en suspension (y compris épandage);t/an;2000;2196.0
FRANCHE COMTE;43;Matières en suspension (y compris épandage);t/an;2001;2196.0
FRANCHE COMTE;43;Matières en suspension (y compris épandage);t/an;2002;2280.0
FRANCHE COMTE;43;Matières en suspension (y compris épandage);t/an;2004;1690.0
FRANCHE COMTE;43;Matières en suspension (y compris épandage);t/an;2005;2373.876
FRANCHE COMTE;43;Matières en suspension (y compris épandage);t/an;2006;1889.103
FRANCHE COMTE;43;Matières en suspension (y compris épandage);t/an;2007;741.0
FRANCHE COMTE;43;Matières en suspension (y compris épandage);t/an;2008;648.119
FRANCHE COMTE;43;Matières en suspension (y compris épandage);t/an;2009;696.95
FRANCHE COMTE;43;Mercure;kg/an;1999;16.6
FRANCHE COMTE;43;Mercure;kg/an;2000;15.7
FRANCHE COMTE;43;Mercure;kg/an;2001;13.0
FRANCHE COMTE;43;Mercure;kg/an;2002;11.6
FRANCHE COMTE;43;Mercure;kg/an;2004;14.45
FRANCHE COMTE;43;Mercure;kg/an;2005;14.0
FRANCHE COMTE;43;Mercure;kg/an;2006;11.0
FRANCHE COMTE;43;Mercure;kg/an;2007;7.0
FRANCHE COMTE;43;Mercure;kg/an;2008;10.2
FRANCHE COMTE;43;Mercure;kg/an;2009;6.7
FRANCHE COMTE;43;Nickel;t/an;1999;0.65
FRANCHE COMTE;43;Nickel;t/an;2000;0.96
FRANCHE COMTE;43;Nickel;t/an;2001;1.945
FRANCHE COMTE;43;Nickel;t/an;2002;0.642
FRANCHE COMTE;43;Nickel;t/an;2004;0.974
FRANCHE COMTE;43;Nickel;t/an;2005;0.617
FRANCHE COMTE;43;Nickel;t/an;2006;0.487
FRANCHE COMTE;43;Nickel;t/an;2007;0.404
FRANCHE COMTE;43;Nickel;t/an;2008;0.283
FRANCHE COMTE;43;Nickel;t/an;2009;0.304
FRANCHE COMTE;43;Phosphore (sauf épandage);t/an;1999;186.0
FRANCHE COMTE;43;Phosphore (sauf épandage);t/an;2000;104.0
FRANCHE COMTE;43;Phosphore (sauf épandage);t/an;2001;45.0
FRANCHE COMTE;43;Phosphore (sauf épandage);t/an;2002;90.885
FRANCHE COMTE;43;Phosphore (sauf épandage);t/an;2004;39.839
FRANCHE COMTE;43;Phosphore (sauf épandage);t/an;2005;269.443
FRANCHE COMTE;43;Phosphore (sauf épandage);t/an;2006;306.983
FRANCHE COMTE;43;Phosphore (sauf épandage);t/an;2007;37.707
FRANCHE COMTE;43;Phosphore (sauf épandage);t/an;2008;284.541
FRANCHE COMTE;43;Phosphore (sauf épandage);t/an;2009;295.776
FRANCHE COMTE;43;Phosphore (y compris épandage);t/an;1999;186.0
FRANCHE COMTE;43;Phosphore (y compris épandage);t/an;2000;104.0
FRANCHE COMTE;43;Phosphore (y compris épandage);t/an;2001;45.0
FRANCHE COMTE;43;Phosphore (y compris épandage);t/an;2002;90.885
FRANCHE COMTE;43;Phosphore (y compris épandage);t/an;2004;39.839
FRANCHE COMTE;43;Phosphore (y compris épandage);t/an;2005;269.443
FRANCHE COMTE;43;Phosphore (y compris épandage);t/an;2006;306.983
FRANCHE COMTE;43;Phosphore (y compris épandage);t/an;2007;37.707
FRANCHE COMTE;43;Phosphore (y compris épandage);t/an;2008;284.541
FRANCHE COMTE;43;Phosphore (y compris épandage);t/an;2009;295.776
FRANCHE COMTE;43;Plomb;t/an;1999;0.0
FRANCHE COMTE;43;Plomb;t/an;2000;0.0
FRANCHE COMTE;43;Plomb;t/an;2001;0.559
FRANCHE COMTE;43;Plomb;t/an;2002;0.637
FRANCHE COMTE;43;Plomb;t/an;2004;0.294
FRANCHE COMTE;43;Plomb;t/an;2005;0.179
FRANCHE COMTE;43;Plomb;t/an;2006;0.0
FRANCHE COMTE;43;Plomb;t/an;2007;0.0
FRANCHE COMTE;43;Plomb;t/an;2008;0.0
FRANCHE COMTE;43;Plomb;t/an;2009;0.005
FRANCHE COMTE;43;Sulfates;t/an;1999;11290.0
FRANCHE COMTE;43;Sulfates;t/an;2000;9812.0
FRANCHE COMTE;43;Sulfates;t/an;2001;10021.0
FRANCHE COMTE;43;Sulfates;t/an;2002;8540.0
FRANCHE COMTE;43;Sulfates;t/an;2004;10400.0
FRANCHE COMTE;43;Sulfates;t/an;2005;9237.0
FRANCHE COMTE;43;Sulfates;t/an;2006;9018.0
FRANCHE COMTE;43;Sulfates;t/an;2007;10176.0
FRANCHE COMTE;43;Sulfates;t/an;2008;6856.184
FRANCHE COMTE;43;Sulfates;t/an;2009;7636.668
FRANCHE COMTE;43;Titane;t/an;1999;0.0
FRANCHE COMTE;43;Titane;t/an;2000;0.0
FRANCHE COMTE;43;Titane;t/an;2001;0.0
FRANCHE COMTE;43;Titane;t/an;2002;0.0
FRANCHE COMTE;43;Titane;t/an;2004;0.0
FRANCHE COMTE;43;Titane;t/an;2005;0.0
FRANCHE COMTE;43;Titane;t/an;2006;0.0
FRANCHE COMTE;43;Titane;t/an;2007;0.0
FRANCHE COMTE;43;Titane;t/an;2008;0.0
FRANCHE COMTE;43;Titane;t/an;2009;0.0
FRANCHE COMTE;43;Zinc;t/an;1999;0.0
FRANCHE COMTE;43;Zinc;t/an;2000;0.0
FRANCHE COMTE;43;Zinc;t/an;2001;4.282
FRANCHE COMTE;43;Zinc;t/an;2002;0.737
FRANCHE COMTE;43;Zinc;t/an;2004;1.31
FRANCHE COMTE;43;Zinc;t/an;2005;1.408
FRANCHE COMTE;43;Zinc;t/an;2006;1.211
FRANCHE COMTE;43;Zinc;t/an;2007;1.346
FRANCHE COMTE;43;Zinc;t/an;2008;1.137
FRANCHE COMTE;43;Zinc;t/an;2009;0.634
HAUTE NORMANDIE;23;Aluminium;t/an;1999;290.88
HAUTE NORMANDIE;23;Aluminium;t/an;2000;246.74
HAUTE NORMANDIE;23;Aluminium;t/an;2001;118.38
HAUTE NORMANDIE;23;Aluminium;t/an;2002;0.0
HAUTE NORMANDIE;23;Aluminium;t/an;2004;63.043
HAUTE NORMANDIE;23;Aluminium;t/an;2005;36.323
HAUTE NORMANDIE;23;Aluminium;t/an;2006;63.455
HAUTE NORMANDIE;23;Aluminium;t/an;2007;5.842
HAUTE NORMANDIE;23;Aluminium;t/an;2008;18.476
HAUTE NORMANDIE;23;Aluminium;t/an;2009;9.799
HAUTE NORMANDIE;23;AOX OU EOX;t/an;1999;0.0
HAUTE NORMANDIE;23;AOX OU EOX;t/an;2000;0.0
HAUTE NORMANDIE;23;AOX OU EOX;t/an;2001;51.2
HAUTE NORMANDIE;23;AOX OU EOX;t/an;2002;13.373
HAUTE NORMANDIE;23;AOX OU EOX;t/an;2004;50.469
HAUTE NORMANDIE;23;AOX OU EOX;t/an;2005;66.218
HAUTE NORMANDIE;23;AOX OU EOX;t/an;2006;55.892
HAUTE NORMANDIE;23;AOX OU EOX;t/an;2007;39.904
HAUTE NORMANDIE;23;AOX OU EOX;t/an;2008;12.136
HAUTE NORMANDIE;23;AOX OU EOX;t/an;2009;31.904
HAUTE NORMANDIE;23;Arsenic;kg/an;1999;1365.0
HAUTE NORMANDIE;23;Arsenic;kg/an;2000;1127.0
HAUTE NORMANDIE;23;Arsenic;kg/an;2001;934.8
HAUTE NORMANDIE;23;Arsenic;kg/an;2002;817.17
HAUTE NORMANDIE;23;Arsenic;kg/an;2004;154.72
HAUTE NORMANDIE;23;Arsenic;kg/an;2005;82.3
HAUTE NORMANDIE;23;Arsenic;kg/an;2006;83.8
HAUTE NORMANDIE;23;Arsenic;kg/an;2007;641.0
HAUTE NORMANDIE;23;Arsenic;kg/an;2008;201.0
HAUTE NORMANDIE;23;Arsenic;kg/an;2009;1055.546
