Lieu	N° région, département	Série	Unité	1999	2000	2001	2002	2004	2005	2006	2007	2008	2009
ALSACE	42	EA10Cuivre (et ses composés) - Nombre d'établissements concernés	Nombre	4.0	3.0	3.0	5.0	7.0	7.0	9.0	10.0	8.0	8.0
ALSACE	42	EA10Cuivre (et ses composés) - Seuil de collecte des données	t/an	0.3	0.3	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05
ALSACE	42	EA10Cyanures - Quantités annuelles émises	kg/an	0.0	14500.0	11899.0	13846.0	16370.0	9666.0	8660.0	5123.0	5120.0	4140.0
ALSACE	42	EA10Cyanures - Nombre d'établissements concernés	Nombre	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	4.0	3.0
ALSACE	42	EA10Cyanures - Seuil de collecte des données	kg/an	30.0	30.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0
ALSACE	42	EA10DCO (sauf épandage) - Quantités annuelles émises	t/an	28094.0	21186.0	28833.0	25938.316	31648.118	26815.405	30575.769	39042.668	30703.98	20936.455
ALSACE	42	EA10DCO (sauf épandage) - Nombre d'établissements concernés	Nombre	22.0	15.0	44.0	40.0	43.0	36.0	39.0	40.0	35.0	32.0
ALSACE	42	EA10DCO (sauf épandage) - Seuil de collecte des données	t/an	500.0	500.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0
ALSACE	42	EA10Étain - Quantités annuelles émises	t/an	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALSACE	42	EA10Étain - Nombre d'établissements concernés	Nombre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALSACE	42	EA10Étain - Seuil de collecte des données	t/an	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2
ALSACE	42	EA10Fer - Quantités annuelles émises	t/an	22.6	4546.6	3494.7	2405.909	1550.602	1404.099	1333.304	24.326	4.744	6.895
ALSACE	42	EA10Fer - Nombre d'établissements concernés	Nombre	3.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	1.0	2.0
ALSACE	42	EA10Fer - Seuil de collecte des données	t/an	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
ALSACE	42	EA10Fluor - Quantités annuelles émises	t/an	10.0	10.0	8.7	10.5	8.91	0.0	11.9	10.9	18.637	10.958
ALSACE	42	EA10Fluor - Nombre d'établissements concernés	Nombre	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0
ALSACE	42	EA10Fluor - Seuil de collecte des données	t/an	10.0	10.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
ALSACE	42	EA10Hydrocarbures - Quantités annuelles émises	t/an	73.7	100.9	85.2	63.15	16.594	14.712	0.0	0.0	0.0	0.0
ALSACE	42	EA10Hydrocarbures - Nombre d'établissements concernés	Nombre	2.0	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0
ALSACE	42	EA10Hydrocarbures - Seuil de collecte des données	t/an	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
ALSACE	42	EA10Manganèse (et ses composés) - Quantités annuelles émises	t/an	18.25	105.0	91.1	85.694	52.426	51.048	232.577	170.85	80.077	6.292
ALSACE	42	EA10Manganèse (et ses composés) - Nombre d'établissements concernés	Nombre	1.0	2.0	2.0	4.0	3.0	3.0	4.0	3.0	4.0	3.0
ALSACE	42	EA10Manganèse (et ses composés) - Seuil de collecte des données	t/an	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
ALSACE	42	EA10Mercure (et ses composés) - Quantités annuelles émises	kg/an	44.5	119.5	115.8	121.0	111.719	105.328	107.95	21.8	17.441	41.01
ALSACE	42	EA10Mercure (et ses composés) - Nombre d'établissements concernés	Nombre	2.0	2.0	4.0	5.0	3.0	5.0	4.0	2.0	1.0	4.0
ALSACE	42	EA10Mercure (et ses composés) - Seuil de collecte des données	kg/an	7.5	7.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ALSACE	42	EA10Matières en suspension (sauf épandage) - Quantités annuelles émises	t/an	251163.0	240290.0	205208.0	131478.163	86047.258	67474.604	66837.953	8845.538	5776.918	1310.553
ALSACE	42	EA10Matières en suspension (sauf épandage) - Nombre d'établissements concernés	Nombre	3.0	2.0	7.0	6.0	6.0	3.0	6.0	5.0	5.0	3.0
ALSACE	42	EA10Matières en suspension (sauf épandage) - Seuil de collecte des données	t/an	500.0	500.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0
ALSACE	42	EA10Nickel (et ses composés) - Quantités annuelles émises	t/an	10.18	8.23	6.775	7.178	6.107	5.866	4.712	2.313	2.05	1.451
ALSACE	42	EA10Nickel (et ses composés) - Nombre d'établissements concernés	Nombre	2.0	2.0	4.0	9.0	8.0	10.0	10.0	12.0	9.0	55.0
ALSACE	42	EA10Nickel (et ses composés) - Seuil de collecte des données	t/an	0.3	0.3	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.0
ALSACE	42	EA10Indice Phénol/Phénols - Quantités annuelles émises	t/an	2.83	1.61	4.038	3.008	2.986	3.288	3.505	5.331	3.799	4.209
ALSACE	42	EA10Indice Phénol/Phénols - Nombre d'établissements concernés	Nombre	2.0	3.0	5.0	9.0	8.0	13.0	11.0	13.0	10.0	28.0
ALSACE	42	EA10Indice Phénol/Phénols - Seuil de collecte des données	t/an	0.3	0.3	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
ALSACE	42	EA10Phosphore (en P, sauf épandage) - Quantités annuelles émises	t/an	175.52	205.7	215.9	240.631	264.663	217.129	174.414	143.529	239.123	128.916
ALSACE	42	EA10Phosphore (en P, sauf épandage) - Nombre d'établissements concernés	Nombre	6.0	6.0	12.0	14.0	13.0	9.0	10.0	12.0	13.0	12.0
ALSACE	42	EA10Phosphore (en P, sauf épandage) - Seuil de collecte des données	t/an	10.0	10.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
ALSACE	42	EA10Plomb (et ses composés) - Quantités annuelles émises	t/an	3.98	3.93	3.594	2.497	2.093	2.899	1.829	0.378	0.114	0.169
ALSACE	42	EA10Plomb (et ses composés) - Nombre d'établissements concernés	Nombre	2.0	2.0	3.0	6.0	5.0	4.0	4.0	3.0	2.0	39.0
ALSACE	42	EA10Plomb (et ses composés) - Seuil de collecte des données	t/an	0.1	0.1	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.0
ALSACE	42	EA10Sulfates - Quantités annuelles émises	t/an	0.0	56163.0	38580.0	58853.683	44775.075	41387.292	43473.424	13822.866	13230.913	5844.465
ALSACE	42	EA10Sulfates - Nombre d'établissements concernés	Nombre	0.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	3.0	1.0
ALSACE	42	EA10Sulfates - Seuil de collecte des données	t/an	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0
ALSACE	42	EA10Titane - Quantités annuelles émises	t/an	0.0	0.0	0.0	0.411	0.0	0.122	0.0	0.0	0.0	0.152
ALSACE	42	EA10Titane - Nombre d'établissements concernés	Nombre	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0
ALSACE	42	EA10Titane - Seuil de collecte des données	t/an	100.0	100.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ALSACE	42	EA10Zinc (et ses composés) - Quantités annuelles émises	t/an	13.07	13.5	11.1	14.374	10.798	10.132	108.824	64.951	42.112	8.2
ALSACE	42	EA10Zinc (et ses composés) - Nombre d'établissements concernés	Nombre	2.0	2.0	2.0	9.0	9.0	8.0	11.0	13.0	13.0	9.0
ALSACE	42	EA10Zinc (et ses composés) - Seuil de collecte des données	t/an	1.0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ALSACE	42	EA10Azote (yc épandage) - Quantités annuelles émises	t/an	360.0	3971.0	3759.6	4009.889	3937.697	2817.254	2819.732	2517.051	3084.225	2268.739
ALSACE	42	EA10Azote (yc épandage) - Nombre d'établissements concernés	Nombre	3.0	6.0	10.0	10.0	11.0	8.0	8.0	10.0	9.0	9.0
ALSACE	42	EA10Azote (yc épandage) - Seuil de collecte des données	t/an	100.0	100.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0
ALSACE	42	EA10DCO (yc épandage) - Quantités annuelles émises	t/an	28094.0	21186.0	28833.0	25938.316	31648.118	26815.405	30575.769	39042.668	30703.98	20936.455
ALSACE	42	EA10DCO (yc épandage) - Nombre d'établissements concernés	Nombre	22.0	15.0	44.0	40.0	43.0	36.0	39.0	40.0	35.0	32.0
ALSACE	42	EA10DCO (yc épandage) - Seuil de collecte des données	t/an	500.0	500.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0
ALSACE	42	EA10Matières en suspension (yc épandage) - Quantités annuelles émises	t/an	251163.0	240290.0	205208.0	131478.163	86047.258	67474.604	66837.953	8845.538	5776.918	1310.553
ALSACE	42	EA10Matières en suspension (yc épandage) - Nombre d'établissements concernés	Nombre	3.0	2.0	7.0	6.0	6.0	3.0	6.0	5.0	5.0	3.0
ALSACE	42	EA10Matières en suspension (yc épandage) - Seuil de collecte des données	t/an	500.0	500.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0
ALSACE	42	EA10Phosphore (en P, yc épandage) - Quantités annuelles émises	t/an	175.52	205.7	215.9	240.631	264.663	217.129	174.414	143.529	239.123	128.916
ALSACE	42	EA10Phosphore (en P, yc épandage) - Nombre d'établissements concernés	Nombre	6.0	6.0	12.0	14.0	13.0	9.0	10.0	12.0	13.0	12.0
ALSACE	42	EA10Phosphore (en P, yc épandage) - Seuil de collecte des données	t/an	10.0	10.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
ALSACE	42	EA10Dichlorométhane (DCM) - Quantités annuelles émises	kg/an	ND	ND	0.0	0.0	343.1	1590.0	637.0	19350.0	858.0	104.969
ALSACE	42	EA10Dichlorométhane (DCM) - Nombre d'établissements concernés	Nombre	ND	ND	0.0	0.0	3.0	3.0	1.0	2.0	2.0	5.0
ALSACE	42	EA10Dichlorométhane (DCM) - Seuil de collecte des données	kg/an	ND	ND	10.0	10.0	10.0	10.0	10.0	10.0	10.0	0.0
ALSACE	42	EA10DBO5 (yc épandage) - Quantités annuelles émises	t/an	ND	ND	ND	ND	10646.854	10468.959	10010.73	13853.524	14844.6	7665.767
ALSACE	42	EA10DBO5 (yc épandage) - Nombre d'établissements concernés	Nombre	ND	ND	ND	ND	41.0	39.0	33.0	35.0	36.0	33.0
ALSACE	42	EA10DBO5 (yc épandage) - Seuil de collecte des données	t/an	ND	ND	ND	ND	43.0	43.0	43.0	43.0	43.0	43.0
ALSACE	42	EA10DBO5 (sauf épandage) - Quantités annuelles émises	t/an	ND	ND	ND	ND	10646.854	10468.959	10010.73	13853.524	14844.6	7665.767
ALSACE	42	EA10DBO5 (sauf épandage) - Nombre d'établissements concernés	Nombre	ND	ND	ND	ND	41.0	39.0	33.0	35.0	36.0	33.0
ALSACE	42	EA10DBO5 (sauf épandage) - Seuil de collecte des données	t/an	ND	ND	ND	ND	43.0	43.0	43.0	43.0	43.0	43.0
AQUITAINE	72	EA10Aluminium (et ses composés) - Quantités annuelles émises	t/an	0.0	10.5	9.5	15.964	24.966	30.783	22.07	27.018	123.485	45.907
AQUITAINE	72	EA10Aluminium (et ses composés) - Nombre d'établissements concernés	Nombre	0.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
AQUITAINE	72	EA10Aluminium (et ses composés) - Seuil de collecte des données	t/an	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
AQUITAINE	72	EA10AOX OU EOX - Quantités annuelles émises	t/an	50.0	59.28	52.195	62.183	57.748	41.68	40.318	64.507	45.788	52.733
AQUITAINE	72	EA10AOX OU EOX - Nombre d'établissements concernés	Nombre	1.0	1.0	1.0	3.0	6.0	4.0	5.0	6.0	5.0	5.0
AQUITAINE	72	EA10AOX OU EOX - Seuil de collecte des données	t/an	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AQUITAINE	72	EA10Arsenic (et ses composés) - Quantités annuelles émises	kg/an	0.0	0.0	0.0	0.0	49.0	64.0	44.0	0.0	35.6	86.91
AQUITAINE	72	EA10Arsenic (et ses composés) - Nombre d'établissements concernés	Nombre	0.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	3.0	3.0
AQUITAINE	72	EA10Arsenic (et ses composés) - Seuil de collecte des données	kg/an	30.0	30.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
AQUITAINE	72	EA10Azote (sauf épandage) - Quantités annuelles émises	t/an	802.0	920.1	858.3	578.535	468.514	1018.679	924.269	4420.554	4415.818	4608.133
AQUITAINE	72	EA10Azote (sauf épandage) - Nombre d'établissements concernés	Nombre	2.0	2.0	2.0	3.0	3.0	4.0	4.0	11.0	11.0	13.0
AQUITAINE	72	EA10Azote (sauf épandage) - Seuil de collecte des données	t/an	100.0	100.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0
AQUITAINE	72	EA10Cadmium (et ses composés) - Quantités annuelles émises	kg/an	34.0	30.5	24.7	18.7	25.8	37.2	19.4	19.0	15.0	34.865
AQUITAINE	72	EA10Cadmium (et ses composés) - Nombre d'établissements concernés	Nombre	1.0	1.0	1.0	2.0	2.0	5.0	2.0	2.0	2.0	42.0
AQUITAINE	72	EA10Cadmium (et ses composés) - Seuil de collecte des données	kg/an	10.0	10.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	0.0
AQUITAINE	72	EA10Chlorures - Quantités annuelles émises	t/an	3400.0	4593.0	3080.0	2640.0	0.0	0.0	2764.0	9863.716	9993.89	10937.893
AQUITAINE	72	EA10Chlorures - Nombre d'établissements concernés	Nombre	2.0	2.0	1.0	1.0	0.0	0.0	1.0	3.0	3.0	3.0
AQUITAINE	72	EA10Chlorures - Seuil de collecte des données	t/an	1000.0	1000.0	2000.0	2000.0	2000.0	2000.0	2000.0	2000.0	2000.0	2000.0
AQUITAINE	72	EA10Chrome hexavalent - Quantités annuelles émises	kg/an	0.0	40.0	83.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
AQUITAINE	72	EA10Chrome hexavalent - Nombre d'établissements concernés	Nombre	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
AQUITAINE	72	EA10Chrome hexavalent - Seuil de collecte des données	kg/an	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0	30.0
AQUITAINE	72	EA10Chrome (et ses composés) - Quantités annuelles émises	t/an	0.0	0.0	0.0	0.096	0.149	0.24	0.163	0.189	0.523	0.202
AQUITAINE	72	EA10Chrome (et ses composés) - Nombre d'établissements concernés	Nombre	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	2.0
AQUITAINE	72	EA10Chrome (et ses composés) - Seuil de collecte des données	t/an	0.3	0.3	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.04
AQUITAINE	72	EA10Cuivre (et ses composés) - Quantités annuelles émises	t/an	0.0	0.0	0.0	0.0	0.911	1.256	0.351	0.744	1.677	1.052
AQUITAINE	72	EA10Cuivre (et ses composés) - Nombre d'établissements concernés	Nombre	0.0	0.0	0.0	0.0	4.0	4.0	2.0	4.0	6.0	4.0
AQUITAINE	72	EA10Cuivre (et ses composés) - Seuil de collecte des données	t/an	0.3	0.3	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05
AQUITAINE	72	EA10Cyanures - Quantités annuelles émises	kg/an	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AQUITAINE	72	EA10Cyanures - Nombre d'établissements concernés	Nombre	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AQUITAINE	72	EA10Cyanures - Seuil de collecte des données	kg/an	30.0	30.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0
AQUITAINE	72	EA10DCO (sauf épandage) - Quantités annuelles émises	t/an	28734.0	36469.432	32091.0	33013.867	31443.951	39383.723	36760.637	38097.344	44427.353	36874.208
AQUITAINE	72	EA10DCO (sauf épandage) - Nombre d'établissements concernés	Nombre	6.0	12.0	10.0	14.0	21.0	24.0	24.0	29.0	32.0	33.0
AQUITAINE	72	EA10DCO (sauf épandage) - Seuil de collecte des données	t/an	500.0	500.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0	150.0
AQUITAINE	72	EA10Étain - Quantités annuelles émises	t/an	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AQUITAINE	72	EA10Étain - Nombre d'établissements concernés	Nombre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AQUITAINE	72	EA10Étain - Seuil de collecte des données	t/an	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2
AQUITAINE	72	EA10Fer - Quantités annuelles émises	t/an	0.0	3.156	0.0	420.122	6.099	17.742	10.093	20.489	142.454	47.409
AQUITAINE	72	EA10Fer - Nombre d'établissements concernés	Nombre	0.0	1.0	0.0	2.0	1.0	1.0	2.0	1.0	1.0	2.0
AQUITAINE	72	EA10Fer - Seuil de collecte des données	t/an	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
AQUITAINE	72	EA10Fluor - Quantités annuelles émises	t/an	163.0	165.0	68.6	0.0	2.333	13.432	9.749	20.615	7.605	7.947
AQUITAINE	72	EA10Fluor - Nombre d'établissements concernés	Nombre	1.0	1.0	1.0	0.0	1.0	2.0	2.0	3.0	2.0	2.0
AQUITAINE	72	EA10Fluor - Seuil de collecte des données	t/an	10.0	10.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
AQUITAINE	72	EA10Hydrocarbures - Quantités annuelles émises	t/an	0.0	23.857	0.0	0.0	0.0	0.0	17.127	0.0	52.38	135.342
AQUITAINE	72	EA10Hydrocarbures - Nombre d'établissements concernés	Nombre	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
AQUITAINE	72	EA10Hydrocarbures - Seuil de collecte des données	t/an	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
AQUITAINE	72	EA10Manganèse (et ses composés) - Quantités annuelles émises	t/an	0.0	0.0	0.0	0.0	3.116	4.759	3.875	4.996	6.918	6.445
AQUITAINE	72	EA10Manganèse (et ses composés) - Nombre d'établissements concernés	Nombre	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0
AQUITAINE	72	EA10Manganèse (et ses composés) - Seuil de collecte des données	t/an	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
AQUITAINE	72	EA10Mercure (et ses composés) - Quantités annuelles émises	kg/an	0.0	0.0	0.0	1.77	11.82	1.0	2.2	5.57	7.38	6.53
AQUITAINE	72	EA10Mercure (et ses composés) - Nombre d'établissements concernés	Nombre	0.0	0.0	0.0	1.0	4.0	1.0	2.0	4.0	3.0	3.0
AQUITAINE	72	EA10Mercure (et ses composés) - Seuil de collecte des données	kg/an	7.5	7.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AQUITAINE	72	EA10Matières en suspension (sauf épandage) - Quantités annuelles émises	t/an	4757.0	6749.0	5273.0	5373.066	5521.344	9539.145	8182.722	7304.067	11305.388	8796.505
AQUITAINE	72	EA10Matières en suspension (sauf épandage) - Nombre d'établissements concernés	Nombre	5.0	6.0	5.0	5.0	4.0	8.0	6.0	9.0	11.0	10.0
AQUITAINE	72	EA10Matières en suspension (sauf épandage) - Seuil de collecte des données	t/an	500.0	500.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0
AQUITAINE	72	EA10Nickel (et ses composés) - Quantités annuelles émises	t/an	0.446	0.0	0.222	0.831	0.46	0.595	0.771	0.628	0.781	0.478
AQUITAINE	72	EA10Nickel (et ses composés) - Nombre d'établissements concernés	Nombre	1.0	0.0	1.0	4.0	7.0	8.0	8.0	9.0	9.0	50.0
AQUITAINE	72	EA10Nickel (et ses composés) - Seuil de collecte des données	t/an	0.3	0.3	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.0
AQUITAINE	72	EA10Indice Phénol/Phénols - Quantités annuelles émises	t/an	18.99	19.634	11.715	0.0	12.577	12.553	16.402	15.09	16.389	35.048
AQUITAINE	72	EA10Indice Phénol/Phénols - Nombre d'établissements concernés	Nombre	3.0	5.0	5.0	0.0	9.0	9.0	11.0	9.0	8.0	30.0
AQUITAINE	72	EA10Indice Phénol/Phénols - Seuil de collecte des données	t/an	0.3	0.3	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02
AQUITAINE	72	EA10Phosphore (en P, sauf épandage) - Quantités annuelles émises	t/an	0.0	95.8	70.5	91.486	88.131	275.633	137.181	374.168	305.517	288.46
AQUITAINE	72	EA10Phosphore (en P, sauf épandage) - Nombre d'établissements concernés	Nombre	0.0	3.0	2.0	3.0	4.0	9.0	8.0	12.0	11.0	12.0
AQUITAINE	72	EA10Phosphore (en P, sauf épandage) - Seuil de collecte des données	t/an	10.0	10.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
AQUITAINE	72	EA10Plomb (et ses composés) - Quantités annuelles émises	t/an	0.0	0.0	0.026	0.11	0.172	0.281	0.26	0.337	0.369	0.4
AQUITAINE	72	EA10Plomb (et ses composés) - Nombre d'établissements concernés	Nombre	0.0	0.0	1.0	2.0	3.0	4.0	4.0	5.0	5.0	53.0
AQUITAINE	72	EA10Plomb (et ses composés) - Seuil de collecte des données	t/an	0.1	0.1	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.0
AQUITAINE	72	EA10Sulfates - Quantités annuelles émises	t/an	10116.0	9256.0	10117.0	5287.0	11657.451	4067.398	14571.773	9500.503	3723.679	7599.65
AQUITAINE	72	EA10Sulfates - Nombre d'établissements concernés	Nombre	2.0	1.0	1.0	1.0	2.0	1.0	3.0	2.0	1.0	2.0
AQUITAINE	72	EA10Sulfates - Seuil de collecte des données	t/an	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0	1500.0
AQUITAINE	72	EA10Titane - Quantités annuelles émises	t/an	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AQUITAINE	72	EA10Titane - Nombre d'établissements concernés	Nombre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AQUITAINE	72	EA10Titane - Seuil de collecte des données	t/an	100.0	100.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
AQUITAINE	72	EA10Zinc (et ses composés) - Quantités annuelles émises	t/an	0.0	1.27	1.253	1.786	2.308	5.525	4.186	10.76	7.86	4.936
AQUITAINE	72	EA10Zinc (et ses composés) - Nombre d'établissements concernés	Nombre	0.0	1.0	1.0	2.0	7.0	8.0	7.0	9.0	10.0	8.0
AQUITAINE	72	EA10Zinc (et ses composés) - Seuil de collecte des données	t/an	1.0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
AQUITAINE	72	EA10Azote (yc épandage) - Quantités annuelles émises	t/an	802.0	920.1	858.3	578.535	468.514	1018.679	924.269	4420.554	4415.818	4608.133
AQUITAINE	72	EA10Azote (yc épandage) - Nombre d'établissements concernés	Nombre	2.0	2.0	2.0	3.0	3.0	4.0	4.0	11.0	11.0	13.0
AQUITAINE	72	EA10Azote (yc épandage) - Seuil de collecte des données	t/an	100.0	100.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0
